key,value,date
ver-la-historia,0,2013-11-01
ver-la-historia,0,2013-12-01
ver-la-historia,0,2014-01-01
ver-la-historia,0,2014-02-01
ver-la-historia,0,2014-03-01
ver-la-historia,0,2014-04-01
ver-la-historia,0,2014-05-01
ver-la-historia,0,2014-06-01
ver-la-historia,0,2014-07-01
ver-la-historia,0,2014-08-01
ver-la-historia,0,2014-09-01
ver-la-historia,0,2014-10-01
ver-la-historia,0,2014-11-01
ver-la-historia,0,2014-12-01
ver-la-historia,0,2015-01-01
ver-la-historia,0,2015-02-01
ver-la-historia,0,2015-03-01
ver-la-historia,0,2015-04-01
ver-la-historia,0,2015-05-01
ver-la-historia,0,2015-06-01
ver-la-historia,206,2015-07-01
ver-la-historia,368,2015-08-01
ver-la-historia,288,2015-09-01
ver-la-historia,376,2015-10-01
ver-la-historia,362,2015-11-01
ver-la-historia,223,2015-12-01
ver-la-historia,364,2016-01-01
ver-la-historia,324,2016-02-01
ver-la-historia,21,2016-03-01
ver-la-historia,0,2016-04-01
ver-la-historia,0,2016-05-01
ver-la-historia,0,2016-06-01
ver-la-historia,0,2016-07-01
ver-la-historia,0,2016-08-01
ver-la-historia,0,2016-09-01
ver-la-historia,0,2016-10-01
escuelas-argentinas,0,2013-05-01
escuelas-argentinas,0,2013-06-01
escuelas-argentinas,0,2013-07-01
escuelas-argentinas,0,2013-08-01
escuelas-argentinas,0,2013-09-01
escuelas-argentinas,0,2013-10-01
escuelas-argentinas,0,2013-11-01
escuelas-argentinas,0,2013-12-01
escuelas-argentinas,0,2014-01-01
escuelas-argentinas,0,2014-02-01
escuelas-argentinas,339,2014-03-01
escuelas-argentinas,376,2014-04-01
escuelas-argentinas,379,2014-05-01
escuelas-argentinas,45,2014-06-01
escuelas-argentinas,0,2014-07-01
escuelas-argentinas,0,2014-08-01
escuelas-argentinas,369,2014-09-01
escuelas-argentinas,418,2014-10-01
escuelas-argentinas,406,2014-11-01
escuelas-argentinas,54,2014-12-01
escuelas-argentinas,0,2015-01-01
escuelas-argentinas,188,2015-02-01
escuelas-argentinas,353,2015-03-01
escuelas-argentinas,374,2015-04-01
escuelas-argentinas,71,2015-05-01
escuelas-argentinas,0,2015-06-01
escuelas-argentinas,0,2015-07-01
escuelas-argentinas,0,2015-08-01
escuelas-argentinas,265,2015-09-01
escuelas-argentinas,298,2015-10-01
escuelas-argentinas,162,2015-11-01
escuelas-argentinas,136,2015-12-01
escuelas-argentinas,0,2016-01-01
escuelas-argentinas,0,2016-02-01
escuelas-argentinas,185,2016-03-01
escuelas-argentinas,261,2016-04-01
escuelas-argentinas,175,2016-05-01
escuelas-argentinas,0,2016-06-01
escuelas-argentinas,0,2016-07-01
escuelas-argentinas,0,2016-08-01
escuelas-argentinas,0,2016-09-01
escuelas-argentinas,0,2016-10-01
nuestro-cine,96,2013-05-01
nuestro-cine,72,2013-06-01
nuestro-cine,72,2013-07-01
nuestro-cine,96,2013-08-01
nuestro-cine,96,2013-09-01
nuestro-cine,48,2013-10-01
nuestro-cine,72,2013-11-01
nuestro-cine,0,2013-12-01
nuestro-cine,0,2014-01-01
nuestro-cine,0,2014-02-01
nuestro-cine,0,2014-03-01
nuestro-cine,93,2014-04-01
nuestro-cine,124,2014-05-01
nuestro-cine,127,2014-06-01
nuestro-cine,96,2014-07-01
nuestro-cine,96,2014-08-01
nuestro-cine,124,2014-09-01
nuestro-cine,52,2014-10-01
nuestro-cine,96,2014-11-01
nuestro-cine,72,2014-12-01
nuestro-cine,96,2015-01-01
nuestro-cine,378,2015-02-01
nuestro-cine,120,2015-03-01
nuestro-cine,96,2015-04-01
nuestro-cine,159,2015-05-01
nuestro-cine,90,2015-06-01
nuestro-cine,177,2015-07-01
nuestro-cine,180,2015-08-01
nuestro-cine,153,2015-09-01
nuestro-cine,180,2015-10-01
nuestro-cine,21,2015-11-01
nuestro-cine,180,2015-12-01
nuestro-cine,72,2016-01-01
nuestro-cine,180,2016-02-01
nuestro-cine,0,2016-03-01
nuestro-cine,0,2016-04-01
nuestro-cine,0,2016-05-01
nuestro-cine,0,2016-06-01
nuestro-cine,0,2016-07-01
nuestro-cine,0,2016-08-01
nuestro-cine,0,2016-09-01
nuestro-cine,0,2016-10-01
proyecto-g,387,2013-05-01
proyecto-g,382,2013-06-01
proyecto-g,375,2013-07-01
proyecto-g,376,2013-08-01
proyecto-g,334,2013-09-01
proyecto-g,341,2013-10-01
proyecto-g,270,2013-11-01
proyecto-g,30,2013-12-01
proyecto-g,684,2014-01-01
proyecto-g,687,2014-02-01
proyecto-g,781,2014-03-01
proyecto-g,725,2014-04-01
proyecto-g,96,2014-05-01
proyecto-g,0,2014-06-01
proyecto-g,0,2014-07-01
proyecto-g,0,2014-08-01
proyecto-g,0,2014-09-01
proyecto-g,0,2014-10-01
proyecto-g,0,2014-11-01
proyecto-g,0,2014-12-01
proyecto-g,317,2015-01-01
proyecto-g,339,2015-02-01
proyecto-g,381,2015-03-01
proyecto-g,246,2015-04-01
proyecto-g,11,2015-05-01
proyecto-g,0,2015-06-01
proyecto-g,0,2015-07-01
proyecto-g,251,2015-08-01
proyecto-g,303,2015-09-01
proyecto-g,368,2015-10-01
proyecto-g,48,2015-11-01
proyecto-g,0,2015-12-01
proyecto-g,0,2016-01-01
proyecto-g,0,2016-02-01
proyecto-g,0,2016-03-01
proyecto-g,0,2016-04-01
proyecto-g,0,2016-05-01
proyecto-g,0,2016-06-01
proyecto-g,0,2016-07-01
proyecto-g,0,2016-08-01
proyecto-g,334,2016-09-01
proyecto-g,46,2016-10-01
conurbano,0,2013-05-01
conurbano,0,2013-06-01
conurbano,0,2013-07-01
conurbano,0,2013-08-01
conurbano,0,2013-09-01
conurbano,0,2013-10-01
conurbano,0,2013-11-01
conurbano,0,2013-12-01
conurbano,0,2014-01-01
conurbano,0,2014-02-01
conurbano,0,2014-03-01
conurbano,0,2014-04-01
conurbano,0,2014-05-01
conurbano,0,2014-06-01
conurbano,0,2014-07-01
conurbano,0,2014-08-01
conurbano,0,2014-09-01
conurbano,0,2014-10-01
conurbano,0,2014-11-01
conurbano,0,2014-12-01
conurbano,0,2015-01-01
conurbano,0,2015-02-01
conurbano,0,2015-03-01
conurbano,0,2015-04-01
conurbano,260,2015-05-01
conurbano,297,2015-06-01
conurbano,340,2015-07-01
conurbano,414,2015-08-01
conurbano,280,2015-09-01
conurbano,52,2015-10-01
conurbano,0,2015-11-01
conurbano,0,2015-12-01
conurbano,0,2016-01-01
conurbano,0,2016-02-01
conurbano,0,2016-03-01
conurbano,0,2016-04-01
conurbano,0,2016-05-01
conurbano,0,2016-06-01
conurbano,256,2016-07-01
conurbano,275,2016-08-01
conurbano,280,2016-09-01
conurbano,303,2016-10-01
africa,0,2013-05-01
africa,0,2013-06-01
africa,0,2013-07-01
africa,0,2013-08-01
africa,0,2013-09-01
africa,0,2013-10-01
africa,0,2013-11-01
africa,0,2013-12-01
africa,0,2014-01-01
africa,0,2014-02-01
africa,0,2014-03-01
africa,0,2014-04-01
africa,0,2014-05-01
africa,0,2014-06-01
africa,0,2014-07-01
africa,0,2014-08-01
africa,0,2014-09-01
africa,0,2014-10-01
africa,0,2014-11-01
africa,0,2014-12-01
africa,0,2015-01-01
africa,0,2015-02-01
africa,0,2015-03-01
africa,0,2015-04-01
africa,0,2015-05-01
africa,0,2015-06-01
africa,0,2015-07-01
africa,360,2015-08-01
africa,409,2015-09-01
africa,366,2015-10-01
africa,349,2015-11-01
africa,304,2015-12-01
africa,315,2016-01-01
africa,0,2016-02-01
africa,0,2016-03-01
africa,138,2016-04-01
africa,0,2016-05-01
africa,0,2016-06-01
africa,0,2016-07-01
africa,0,2016-08-01
africa,138,2016-09-01
africa,0,2016-10-01
la-ruta-de-las-especias,0,2013-05-01
la-ruta-de-las-especias,0,2013-06-01
la-ruta-de-las-especias,0,2013-07-01
la-ruta-de-las-especias,0,2013-08-01
la-ruta-de-las-especias,0,2013-09-01
la-ruta-de-las-especias,0,2013-10-01
la-ruta-de-las-especias,0,2013-11-01
la-ruta-de-las-especias,0,2013-12-01
la-ruta-de-las-especias,0,2014-01-01
la-ruta-de-las-especias,0,2014-02-01
la-ruta-de-las-especias,0,2014-03-01
la-ruta-de-las-especias,0,2014-04-01
la-ruta-de-las-especias,329,2014-05-01
la-ruta-de-las-especias,374,2014-06-01
la-ruta-de-las-especias,374,2014-07-01
la-ruta-de-las-especias,398,2014-08-01
la-ruta-de-las-especias,0,2014-09-01
la-ruta-de-las-especias,0,2014-10-01
la-ruta-de-las-especias,0,2014-11-01
la-ruta-de-las-especias,333,2014-12-01
la-ruta-de-las-especias,391,2015-01-01
la-ruta-de-las-especias,377,2015-02-01
la-ruta-de-las-especias,335,2015-03-01
la-ruta-de-las-especias,225,2015-04-01
la-ruta-de-las-especias,33,2015-05-01
la-ruta-de-las-especias,0,2015-06-01
la-ruta-de-las-especias,0,2015-07-01
la-ruta-de-las-especias,0,2015-08-01
la-ruta-de-las-especias,301,2015-09-01
la-ruta-de-las-especias,298,2015-10-01
la-ruta-de-las-especias,275,2015-11-01
la-ruta-de-las-especias,317,2015-12-01
la-ruta-de-las-especias,492,2016-01-01
la-ruta-de-las-especias,414,2016-02-01
la-ruta-de-las-especias,18,2016-03-01
la-ruta-de-las-especias,0,2016-04-01
la-ruta-de-las-especias,0,2016-05-01
la-ruta-de-las-especias,0,2016-06-01
la-ruta-de-las-especias,0,2016-07-01
la-ruta-de-las-especias,0,2016-08-01
la-ruta-de-las-especias,0,2016-09-01
la-ruta-de-las-especias,373,2016-10-01
construyendo-un-imperio,0,2013-05-01
construyendo-un-imperio,0,2013-06-01
construyendo-un-imperio,0,2013-07-01
construyendo-un-imperio,0,2013-08-01
construyendo-un-imperio,0,2013-09-01
construyendo-un-imperio,0,2013-10-01
construyendo-un-imperio,0,2013-11-01
construyendo-un-imperio,0,2013-12-01
construyendo-un-imperio,0,2014-01-01
construyendo-un-imperio,0,2014-02-01
construyendo-un-imperio,0,2014-03-01
construyendo-un-imperio,0,2014-04-01
construyendo-un-imperio,0,2014-05-01
construyendo-un-imperio,0,2014-06-01
construyendo-un-imperio,0,2014-07-01
construyendo-un-imperio,0,2014-08-01
construyendo-un-imperio,0,2014-09-01
construyendo-un-imperio,0,2014-10-01
construyendo-un-imperio,0,2014-11-01
construyendo-un-imperio,0,2014-12-01
construyendo-un-imperio,0,2015-01-01
construyendo-un-imperio,0,2015-02-01
construyendo-un-imperio,0,2015-03-01
construyendo-un-imperio,0,2015-04-01
construyendo-un-imperio,360,2015-05-01
construyendo-un-imperio,312,2015-06-01
construyendo-un-imperio,366,2015-07-01
construyendo-un-imperio,191,2015-08-01
construyendo-un-imperio,359,2015-09-01
construyendo-un-imperio,37,2015-10-01
construyendo-un-imperio,0,2015-11-01
construyendo-un-imperio,0,2015-12-01
construyendo-un-imperio,397,2016-01-01
construyendo-un-imperio,424,2016-02-01
construyendo-un-imperio,297,2016-03-01
construyendo-un-imperio,415,2016-04-01
construyendo-un-imperio,548,2016-05-01
construyendo-un-imperio,339,2016-06-01
construyendo-un-imperio,27,2016-07-01
construyendo-un-imperio,0,2016-08-01
construyendo-un-imperio,0,2016-09-01
construyendo-un-imperio,0,2016-10-01
como-hice,487,2013-05-01
como-hice,482,2013-06-01
como-hice,482,2013-07-01
como-hice,166,2013-08-01
como-hice,0,2013-09-01
como-hice,0,2013-10-01
como-hice,263,2013-11-01
como-hice,196,2013-12-01
como-hice,0,2014-01-01
como-hice,21,2014-02-01
como-hice,0,2014-03-01
como-hice,0,2014-04-01
como-hice,0,2014-05-01
como-hice,0,2014-06-01
como-hice,0,2014-07-01
como-hice,0,2014-08-01
como-hice,0,2014-09-01
como-hice,264,2014-10-01
como-hice,314,2014-11-01
como-hice,309,2014-12-01
como-hice,41,2015-01-01
como-hice,0,2015-02-01
como-hice,0,2015-03-01
como-hice,0,2015-04-01
como-hice,0,2015-05-01
como-hice,0,2015-06-01
como-hice,0,2015-07-01
como-hice,0,2015-08-01
como-hice,351,2015-09-01
como-hice,481,2015-10-01
como-hice,425,2015-11-01
como-hice,417,2015-12-01
como-hice,67,2016-01-01
como-hice,0,2016-02-01
como-hice,0,2016-03-01
como-hice,264,2016-04-01
como-hice,340,2016-05-01
como-hice,382,2016-06-01
como-hice,404,2016-07-01
como-hice,345,2016-08-01
como-hice,92,2016-09-01
como-hice,0,2016-10-01
presentes,0,2013-05-01
presentes,0,2013-06-01
presentes,361,2013-07-01
presentes,145,2013-08-01
presentes,63,2013-09-01
presentes,0,2013-10-01
presentes,0,2013-11-01
presentes,144,2013-12-01
presentes,0,2014-01-01
presentes,0,2014-02-01
presentes,0,2014-03-01
presentes,0,2014-04-01
presentes,0,2014-05-01
presentes,0,2014-06-01
presentes,119,2014-07-01
presentes,0,2014-08-01
presentes,0,2014-09-01
presentes,0,2014-10-01
presentes,0,2014-11-01
presentes,110,2014-12-01
presentes,0,2015-01-01
presentes,0,2015-02-01
presentes,0,2015-03-01
presentes,0,2015-04-01
presentes,0,2015-05-01
presentes,225,2015-06-01
presentes,275,2015-07-01
presentes,247,2015-08-01
presentes,232,2015-09-01
presentes,253,2015-10-01
presentes,166,2015-11-01
presentes,452,2015-12-01
presentes,36,2016-01-01
presentes,0,2016-02-01
presentes,0,2016-03-01
presentes,0,2016-04-01
presentes,0,2016-05-01
presentes,0,2016-06-01
presentes,0,2016-07-01
presentes,0,2016-08-01
presentes,0,2016-09-01
presentes,0,2016-10-01
mi-vida-conmigo,0,2013-05-01
mi-vida-conmigo,0,2013-06-01
mi-vida-conmigo,0,2013-07-01
mi-vida-conmigo,0,2013-08-01
mi-vida-conmigo,0,2013-09-01
mi-vida-conmigo,0,2013-10-01
mi-vida-conmigo,0,2013-11-01
mi-vida-conmigo,0,2013-12-01
mi-vida-conmigo,0,2014-01-01
mi-vida-conmigo,0,2014-02-01
mi-vida-conmigo,0,2014-03-01
mi-vida-conmigo,0,2014-04-01
mi-vida-conmigo,0,2014-05-01
mi-vida-conmigo,0,2014-06-01
mi-vida-conmigo,0,2014-07-01
mi-vida-conmigo,0,2014-08-01
mi-vida-conmigo,0,2014-09-01
mi-vida-conmigo,0,2014-10-01
mi-vida-conmigo,0,2014-11-01
mi-vida-conmigo,0,2014-12-01
mi-vida-conmigo,0,2015-01-01
mi-vida-conmigo,0,2015-02-01
mi-vida-conmigo,0,2015-03-01
mi-vida-conmigo,0,2015-04-01
mi-vida-conmigo,301,2015-05-01
mi-vida-conmigo,339,2015-06-01
mi-vida-conmigo,249,2015-07-01
mi-vida-conmigo,293,2015-08-01
mi-vida-conmigo,198,2015-09-01
mi-vida-conmigo,171,2015-10-01
mi-vida-conmigo,0,2015-11-01
mi-vida-conmigo,0,2015-12-01
mi-vida-conmigo,0,2016-01-01
mi-vida-conmigo,285,2016-02-01
mi-vida-conmigo,114,2016-03-01
mi-vida-conmigo,0,2016-04-01
mi-vida-conmigo,0,2016-05-01
mi-vida-conmigo,0,2016-06-01
mi-vida-conmigo,0,2016-07-01
mi-vida-conmigo,0,2016-08-01
mi-vida-conmigo,0,2016-09-01
mi-vida-conmigo,167,2016-10-01
encuentro-en-el-estudio,162,2013-05-01
encuentro-en-el-estudio,243,2013-06-01
encuentro-en-el-estudio,200,2013-07-01
encuentro-en-el-estudio,504,2013-08-01
encuentro-en-el-estudio,204,2013-09-01
encuentro-en-el-estudio,0,2013-10-01
encuentro-en-el-estudio,168,2013-11-01
encuentro-en-el-estudio,208,2013-12-01
encuentro-en-el-estudio,21,2014-01-01
encuentro-en-el-estudio,0,2014-02-01
encuentro-en-el-estudio,0,2014-03-01
encuentro-en-el-estudio,0,2014-04-01
encuentro-en-el-estudio,0,2014-05-01
encuentro-en-el-estudio,0,2014-06-01
encuentro-en-el-estudio,0,2014-07-01
encuentro-en-el-estudio,253,2014-08-01
encuentro-en-el-estudio,234,2014-09-01
encuentro-en-el-estudio,315,2014-10-01
encuentro-en-el-estudio,326,2014-11-01
encuentro-en-el-estudio,518,2014-12-01
encuentro-en-el-estudio,252,2015-01-01
encuentro-en-el-estudio,124,2015-02-01
encuentro-en-el-estudio,208,2015-03-01
encuentro-en-el-estudio,88,2015-04-01
encuentro-en-el-estudio,19,2015-05-01
encuentro-en-el-estudio,0,2015-06-01
encuentro-en-el-estudio,394,2015-07-01
encuentro-en-el-estudio,391,2015-08-01
encuentro-en-el-estudio,0,2015-09-01
encuentro-en-el-estudio,0,2015-10-01
encuentro-en-el-estudio,260,2015-11-01
encuentro-en-el-estudio,328,2015-12-01
encuentro-en-el-estudio,282,2016-01-01
encuentro-en-el-estudio,271,2016-02-01
encuentro-en-el-estudio,261,2016-03-01
encuentro-en-el-estudio,338,2016-04-01
encuentro-en-el-estudio,123,2016-05-01
encuentro-en-el-estudio,76,2016-06-01
encuentro-en-el-estudio,95,2016-07-01
encuentro-en-el-estudio,76,2016-08-01
encuentro-en-el-estudio,76,2016-09-01
encuentro-en-el-estudio,95,2016-10-01
vida,0,2013-05-01
vida,0,2013-06-01
vida,0,2013-07-01
vida,0,2013-08-01
vida,0,2013-09-01
vida,0,2013-10-01
vida,0,2013-11-01
vida,0,2013-12-01
vida,0,2014-01-01
vida,0,2014-02-01
vida,0,2014-03-01
vida,0,2014-04-01
vida,0,2014-05-01
vida,0,2014-06-01
vida,0,2014-07-01
vida,0,2014-08-01
vida,0,2014-09-01
vida,0,2014-10-01
vida,0,2014-11-01
vida,0,2014-12-01
vida,0,2015-01-01
vida,0,2015-02-01
vida,0,2015-03-01
vida,0,2015-04-01
vida,258,2015-05-01
vida,387,2015-06-01
vida,393,2015-07-01
vida,364,2015-08-01
vida,326,2015-09-01
vida,154,2015-10-01
vida,57,2015-11-01
vida,110,2015-12-01
vida,291,2016-01-01
vida,0,2016-02-01
vida,0,2016-03-01
vida,0,2016-04-01
vida,138,2016-05-01
vida,0,2016-06-01
vida,276,2016-07-01
vida,0,2016-08-01
vida,297,2016-09-01
vida,0,2016-10-01
soy-del-pueblo,0,2013-05-01
soy-del-pueblo,436,2013-06-01
soy-del-pueblo,505,2013-07-01
soy-del-pueblo,511,2013-08-01
soy-del-pueblo,529,2013-09-01
soy-del-pueblo,495,2013-10-01
soy-del-pueblo,242,2013-11-01
soy-del-pueblo,316,2013-12-01
soy-del-pueblo,510,2014-01-01
soy-del-pueblo,398,2014-02-01
soy-del-pueblo,534,2014-03-01
soy-del-pueblo,26,2014-04-01
soy-del-pueblo,21,2014-05-01
soy-del-pueblo,0,2014-06-01
soy-del-pueblo,58,2014-07-01
soy-del-pueblo,65,2014-08-01
soy-del-pueblo,0,2014-09-01
soy-del-pueblo,244,2014-10-01
soy-del-pueblo,302,2014-11-01
soy-del-pueblo,82,2014-12-01
soy-del-pueblo,108,2015-01-01
soy-del-pueblo,57,2015-02-01
soy-del-pueblo,356,2015-03-01
soy-del-pueblo,64,2015-04-01
soy-del-pueblo,387,2015-05-01
soy-del-pueblo,427,2015-06-01
soy-del-pueblo,458,2015-07-01
soy-del-pueblo,415,2015-08-01
soy-del-pueblo,240,2015-09-01
soy-del-pueblo,364,2015-10-01
soy-del-pueblo,218,2015-11-01
soy-del-pueblo,171,2015-12-01
soy-del-pueblo,0,2016-01-01
soy-del-pueblo,0,2016-02-01
soy-del-pueblo,42,2016-03-01
soy-del-pueblo,0,2016-04-01
soy-del-pueblo,32,2016-05-01
soy-del-pueblo,0,2016-06-01
soy-del-pueblo,0,2016-07-01
